   0.41260,   0.13793,   0.56897,   0.76852,   0.76852,   0.56897
   0.45303,   0.06897,   0.53448,   0.59295,   0.59295,   0.53448
   0.86088,   0.37931,   0.68966,   0.74729,   0.74729,   0.68966
   0.88942,   0.55172,   0.77586,   0.77885,   0.77885,   0.77586
   0.81332,   0.24138,   0.62069,   0.64562,   0.64562,   0.62069
   0.21046,  -0.51724,   0.24138,   0.16279,   0.16279,   0.24138
   0.43044,  -0.13793,   0.43103,   0.42368,   0.42368,   0.43103
   0.92509,   0.48276,   0.74138,   0.82955,   0.82955,   0.74138
   0.98335,   0.75862,   0.87931,   0.89093,   0.89093,   0.87931
   0.83829,   0.34483,   0.67241,   0.67262,   0.67262,   0.67241
   0.70155,   0.24138,   0.62069,   0.64562,   0.64562,   0.62069
   0.48157,   0.03448,   0.51724,   0.51801,   0.51801,   0.51724
   0.51843,  -0.06897,   0.46552,   0.45972,   0.45972,   0.46552
   0.45898,  -0.10345,   0.44828,   0.44727,   0.44727,   0.44828
   0.83472,   0.24138,   0.62069,   0.67350,   0.67350,   0.62069
   0.88823,   0.41379,   0.70690,   0.75893,   0.75893,   0.70690
   0.60523,   0.00000,   0.50000,   0.50000,   0.50000,   0.50000
   0.70273,   0.44828,   0.72414,   0.72848,   0.72848,   0.72414
   0.72176,   0.37931,   0.68966,   0.80851,   0.80851,   0.68966
   0.22235,  -0.13793,   0.43103,   0.23148,   0.23148,   0.43103
   0.71581,   0.27586,   0.63793,   0.67262,   0.67262,   0.63793
   0.42806,  -0.17241,   0.41379,   0.41379,   0.41379,   0.41379
   0.17955,   0.00000,   0.50000,   0.50000,   0.50000,   0.50000
   0.43520,  -0.17241,   0.41379,   0.29692,   0.29692,   0.41379
   0.53389,   0.06897,   0.53448,   0.54315,   0.54315,   0.53448
   0.41023,   0.06897,   0.53448,   0.53554,   0.53554,   0.53448
   0.54578,   0.06897,   0.53448,   0.75893,   0.75893,   0.53448
   0.99762,   0.75862,   0.87931,   0.90278,   0.90278,   0.87931
   0.59810,   0.03448,   0.51724,   0.52805,   0.52805,   0.51724
   0.29132,  -0.20690,   0.39655,   0.37917,   0.37917,   0.39655
   0.28775,  -0.06897,   0.46552,   0.44746,   0.44746,   0.46552
   0.14507,  -0.13793,   0.43103,   0.35500,   0.35500,   0.43103
   0.50535,  -0.17241,   0.41379,   0.22642,   0.22642,   0.41379
   0.71106,   0.31034,   0.65517,   0.66795,   0.66795,   0.65517
   0.46968,   0.24138,   0.62069,   0.73016,   0.73016,   0.62069
   0.39001,  -0.13793,   0.43103,   0.42677,   0.42677,   0.43103
