   0.63844,   0.15000,   0.57500,   0.58386,   0.58386,   0.57500,   0.57500
   0.65422,   0.21250,   0.60625,   0.61260,   0.61260,   0.60625,   0.60625
   0.67563,   0.28750,   0.64375,   0.66223,   0.66223,   0.64375,   0.64375
   0.64547,   0.17500,   0.58750,   0.58772,   0.58772,   0.58750,   0.58750
   0.73776,   0.30000,   0.65000,   0.66193,   0.66193,   0.65000,   0.65000
