   0.44104,  -0.06667,   0.46667,   0.46590,   0.46590,   0.46667,   0.46667
   0.53830,   0.07917,   0.53958,   0.54066,   0.54066,   0.53958,   0.53958
   0.56211,   0.06667,   0.53333,   0.53968,   0.53968,   0.53333,   0.53333
   0.60547,   0.12917,   0.56458,   0.56764,   0.56764,   0.56458,   0.56458
   0.58691,   0.08368,   0.54184,   0.55094,   0.55094,   0.54184,   0.54184
