   0.34277,   0.01351,   0.50676,   0.53749,   0.53749,   0.50676
   0.97443,   0.01333,   0.50000,   0.16895,   0.25342,   0.50000
   0.59423,   0.02667,   0.50676,   0.50345,   0.75517,   0.50676
   0.58546,   0.04706,   0.45270,   0.17725,   0.26587,   0.45270
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.81538,  -0.01132,   0.09459,   0.26587,   0.39881,   0.09459
   0.42093,  -0.03825,   0.35811,   0.15634,   0.23451,   0.35811
   0.86651,   0.15436,   0.57432,   0.51471,   0.77206,   0.57432
   0.38039,   0.01351,   0.50676,   0.52958,   0.52958,   0.50676
   0.61852,   0.01299,   0.48649,   0.16901,   0.25352,   0.48649
   0.74963,   0.05325,   0.45946,   0.17848,   0.26772,   0.45946
   0.31976,   0.03896,   0.50000,   0.17371,   0.26056,   0.50000
   0.38678,  -0.08000,   0.45270,   0.26314,   0.39471,   0.45270
   0.66052,   0.05405,   0.52703,   0.75694,   0.75694,   0.52703
   0.42239,  -0.01840,   0.43919,   0.16291,   0.24436,   0.43919
   0.93298,   0.05405,   0.52703,   0.75694,   0.75694,   0.52703
   0.79255,  -0.08000,   0.45270,   0.24919,   0.37379,   0.45270
   0.69869,  -0.00351,   0.03378,   0.15152,   0.22727,   0.03378
   0.70544,   0.03896,   0.50000,   0.17371,   0.26056,   0.50000
   0.73484,   0.05405,   0.52703,   0.57889,   0.57889,   0.52703
   0.43262,   0.00000,   0.50000,   0.25000,   0.25000,   0.50000
   0.25219,  -0.00704,   0.03378,   0.13889,   0.20833,   0.03378
   0.45928,  -0.04972,   0.35811,   0.15362,   0.23043,   0.35811
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.28579,  -0.01911,   0.45946,   0.16307,   0.24460,   0.45946
   0.87801,   0.06757,   0.53378,   0.68744,   0.68744,   0.53378
   0.62509,   0.06250,   0.49324,   0.17892,   0.26838,   0.49324
   0.92367,   0.05960,   0.52027,   0.44048,   0.66071,   0.52027
   0.23028,   0.02597,   0.49324,   0.17136,   0.25704,   0.49324
   0.33802,  -0.12162,   0.43919,   0.37514,   0.37514,   0.43919
   0.91600,   0.10976,   0.50676,   0.52163,   0.78244,   0.50676
   0.29218,  -0.15232,   0.41216,   0.25529,   0.38294,   0.41216
   0.55424,   0.05202,   0.44595,   0.17886,   0.26829,   0.44595
   0.60774,   0.02703,   0.51351,   0.62847,   0.62847,   0.51351
   0.66600,   0.01961,   0.49324,   0.17016,   0.25524,   0.49324
   0.56465,  -0.20261,   0.37838,   0.23078,   0.34616,   0.37838
   0.50840,   0.01351,   0.50676,   0.75170,   0.75170,   0.50676
   0.77301,   0.07229,   0.47973,   0.18205,   0.27308,   0.47973
   0.89646,   0.00671,   0.50000,   0.35185,   0.52778,   0.50000
   0.54474,   0.05660,   0.49324,   0.50980,   0.76471,   0.49324
   0.53944,   0.01775,   0.43919,   0.17196,   0.25794,   0.43919
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.57944,  -0.02667,   0.47973,   0.27540,   0.41310,   0.47973
   0.50931,   0.02703,   0.51351,   0.75342,   0.75342,   0.51351
   0.44229,  -0.02703,   0.48649,   0.47330,   0.47330,   0.48649
   0.51169,  -0.06757,   0.46622,   0.42452,   0.42452,   0.46622
   0.46987,   0.04054,   0.52027,   0.65524,   0.65524,   0.52027
   0.64591,   0.06757,   0.53378,   0.68744,   0.68744,   0.53378
