   0.90191,  -0.00840,   0.49580,   0.24895,   0.24895,   0.49580
   0.01095,   0.00000,   0.50000,   0.25000,   0.25000,   0.50000
   1.00000,   0.97479,   0.98739,   0.98770,   0.98770,   0.98739
   0.00000,  -1.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.98288,   0.00000,   0.50000,   0.25000,   0.25000,   0.50000
   0.00000,  -1.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.99661,   0.91597,   0.95798,   0.95850,   0.95850,   0.95798
   0.47994,   0.00840,   0.50420,   0.75105,   0.75105,   0.50420
   0.00886,  -0.12605,   0.43697,   0.23318,   0.23318,   0.43697
   0.09544,   0.00000,   0.50000,   0.25000,   0.25000,   0.50000
   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000
   0.87896,   0.20168,   0.60084,   0.77804,   0.77804,   0.60084
   1.00000,   0.99160,   0.99580,   0.99583,   0.99583,   0.99580
   0.31085,   0.00840,   0.50420,   0.58440,   0.58440,   0.50420
   0.77212,  -0.03361,   0.48319,   0.39561,   0.39561,   0.48319
   0.00000,  -1.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.56649,   0.00000,   0.50000,   0.25000,   0.25000,   0.50000
   0.33338,  -0.02521,   0.48739,   0.24681,   0.24681,   0.48739
   0.24702,   0.00000,   0.50000,   0.50000,   0.50000,   0.50000
   1.00000,   0.99160,   0.99580,   0.99583,   0.99583,   0.99580
   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000
   0.00000,  -0.91597,   0.04202,   0.03876,   0.03876,   0.04202
   0.76972,   0.00000,   0.50000,   0.25000,   0.25000,   0.50000
   0.26795,   0.00000,   0.50000,   0.25000,   0.25000,   0.50000
   0.03771,   0.00000,   0.50000,   0.25000,   0.25000,   0.50000
   0.00000,  -1.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.96978,   0.00000,   0.50000,   0.25000,   0.25000,   0.50000
   0.74278,   0.02521,   0.51261,   0.75319,   0.75319,   0.51261
   0.97758,   0.00000,   0.50000,   0.25000,   0.25000,   0.50000
   0.93514,   0.02521,   0.51261,   0.75319,   0.75319,   0.51261
   0.63534,   0.00000,   0.50000,   0.25000,   0.25000,   0.50000
   0.00000,  -1.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.36724,   0.00000,   0.50000,   0.25000,   0.25000,   0.50000
   0.00000,  -1.00000,   0.00000,   0.00000,   0.00000,   0.00000
   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000
   0.19232,   0.00000,   0.50000,   0.25000,   0.25000,   0.50000
