   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.48771,  -0.06020,   0.46990,   0.46885,   0.46885,   0.46990
   0.45796,  -0.02007,   0.48997,   0.47835,   0.47835,   0.48997
   0.47099,  -0.04013,   0.47993,   0.47834,   0.47834,   0.47993
   0.44689,  -0.10033,   0.44983,   0.44953,   0.44953,   0.44983
   0.46202,  -0.12040,   0.43980,   0.43979,   0.43979,   0.43980
   0.46793,  -0.01338,   0.49331,   0.49256,   0.49256,   0.49331
   0.55801,   0.08361,   0.54181,   0.54196,   0.54196,   0.54181
   0.43425,  -0.00669,   0.49666,   0.49465,   0.49465,   0.49666
   0.52279,   0.04682,   0.52341,   0.52498,   0.52498,   0.52341
   0.45968,  -0.09365,   0.45318,   0.45245,   0.45245,   0.45318
   0.49980,   0.00000,   0.50000,   0.50000,   0.50000,   0.50000
   0.32181,  -0.25418,   0.37291,   0.37287,   0.37287,   0.37291
   0.46338,  -0.02007,   0.48997,   0.48767,   0.48767,   0.48997
   0.57059,   0.14047,   0.57023,   0.57372,   0.57372,   0.57023
   0.46436,  -0.02676,   0.48662,   0.48631,   0.48631,   0.48662
   0.50211,   0.02341,   0.51171,   0.51213,   0.51213,   0.51171
   0.39742,  -0.10702,   0.44649,   0.44383,   0.44383,   0.44649
   0.55741,   0.10033,   0.55017,   0.55079,   0.55079,   0.55017
   0.48587,   0.00334,   0.50167,   0.50277,   0.50277,   0.50167
   0.50144,  -0.00669,   0.49666,   0.49570,   0.49570,   0.49666
   0.53091,   0.01338,   0.50669,   0.50962,   0.50962,   0.50669
   0.52452,   0.02007,   0.51003,   0.51027,   0.51027,   0.51003
   0.52421,   0.04682,   0.52341,   0.52346,   0.52346,   0.52341
   0.55086,   0.06355,   0.53177,   0.55114,   0.55114,   0.53177
   0.49314,  -0.02676,   0.48662,   0.48204,   0.48204,   0.48662
   0.49346,   0.01003,   0.50502,   0.50523,   0.50523,   0.50502
   0.51839,   0.01003,   0.50502,   0.50502,   0.50502,   0.50502
   0.38617,  -0.09030,   0.45485,   0.44652,   0.44652,   0.45485
   0.52392,   0.01338,   0.50669,   0.50805,   0.50805,   0.50669
   0.44649,  -0.07358,   0.46321,   0.46228,   0.46228,   0.46321
   0.52126,  -0.00334,   0.49833,   0.49687,   0.49687,   0.49833
   0.49892,   0.03344,   0.51672,   0.52205,   0.52205,   0.51672
   0.48247,  -0.07692,   0.46154,   0.43040,   0.43040,   0.46154
   0.46520,  -0.03679,   0.48161,   0.48160,   0.48160,   0.48161
   0.49376,   0.03344,   0.51672,   0.51940,   0.51940,   0.51672
   0.49869,   0.02007,   0.51003,   0.51116,   0.51116,   0.51003
   0.48716,  -0.07692,   0.46154,   0.45931,   0.45931,   0.46154
   0.44076,  -0.00334,   0.49833,   0.49814,   0.49814,   0.49833
   0.55382,   0.05017,   0.52508,   0.53885,   0.53885,   0.52508
   0.52913,  -0.02676,   0.48662,   0.48631,   0.48631,   0.48662
   0.46137,  -0.03679,   0.48161,   0.47585,   0.47585,   0.48161
   0.41205,  -0.08027,   0.45987,   0.45846,   0.45846,   0.45987
   0.43544,   0.00669,   0.50334,   0.50358,   0.50358,   0.50334
   0.41894,  -0.14716,   0.42642,   0.41777,   0.41777,   0.42642
   0.45103,   0.02676,   0.51338,   0.53500,   0.53500,   0.51338
   0.52871,   0.06689,   0.53344,   0.53902,   0.53902,   0.53344
   0.49345,   0.00669,   0.50334,   0.50565,   0.50565,   0.50334
