   0.85222,   0.50000,   0.75000,   0.77473,   0.77473,   0.75000,   0.75000
   0.89111,   0.56667,   0.78333,   0.79143,   0.79143,   0.78333,   0.78333
   0.96222,   0.70000,   0.85000,   0.85039,   0.85039,   0.85000,   0.85000
   0.89667,   0.53333,   0.76667,   0.77149,   0.77149,   0.76667,   0.76667
   0.91201,   0.65517,   0.82759,   0.82915,   0.82915,   0.82759,   0.82759
