   0.96166,   0.69167,   0.84583,   0.86024,   0.86024,   0.84583,   0.84583
   0.96189,   0.72500,   0.86250,   0.87511,   0.87511,   0.86250,   0.86250
   0.96491,   0.72500,   0.86250,   0.87760,   0.87760,   0.86250,   0.86250
   0.95918,   0.75000,   0.87500,   0.88363,   0.88363,   0.87500,   0.87500
   0.97197,   0.76987,   0.88494,   0.88991,   0.88991,   0.88494,   0.88494
