   0.93056,   0.83333,   0.91667,   0.92857,   0.92857,   0.91667,   0.91667
   0.68056,   0.25000,   0.62500,   0.63333,   0.63333,   0.62500,   0.62500
   0.79861,   0.25000,   0.62500,   0.63333,   0.63333,   0.62500,   0.62500
   0.81250,   0.33333,   0.66667,   0.66667,   0.66667,   0.66667,   0.66667
   0.80165,   0.45455,   0.72727,   0.72727,   0.72727,   0.72727,   0.72727
