   0.55710,   0.00333,   0.50167,   0.51966,   0.51966
   0.07047,  -0.76667,   0.11667,   0.11042,   0.11042
   0.92193,   0.63667,   0.81833,   0.83837,   0.83837
   0.01616,  -0.89000,   0.05500,   0.05388,   0.05388
   0.38151,   0.04000,   0.52000,   0.53544,   0.53544
   0.59004,   0.00000,   0.50000,   0.50000,   0.50000
   0.98875,   0.92667,   0.96333,   0.96385,   0.96385
   0.68267,   0.05000,   0.52500,   0.55587,   0.55587
   0.83592,  -0.01000,   0.49500,   0.48631,   0.48631
   0.96662,   0.82333,   0.91167,   0.91671,   0.91671
   0.68839,  -0.00333,   0.49833,   0.47685,   0.47685
   0.05599,  -0.83000,   0.08500,   0.08422,   0.08422
   0.03511,  -0.79667,   0.10167,   0.09331,   0.09331
   0.80318,   0.03000,   0.51500,   0.52767,   0.52767
   0.73219,   0.04667,   0.52333,   0.54415,   0.54415
   0.02133,  -0.86667,   0.06667,   0.06665,   0.06665
   0.99048,   0.91667,   0.95833,   0.95875,   0.95875
   0.03409,  -0.76333,   0.11833,   0.10697,   0.10697
   0.03086,  -0.86000,   0.07000,   0.06931,   0.06931
   0.50660,  -0.02333,   0.48833,   0.41364,   0.41364
   0.97473,   0.83333,   0.91667,   0.91817,   0.91817
   0.00633,  -0.92333,   0.03833,   0.03821,   0.03821
   0.84055,   0.04333,   0.52167,   0.56300,   0.56300
   0.76092,   0.04000,   0.52000,   0.53659,   0.53659
   0.00644,  -0.92667,   0.03667,   0.03634,   0.03634
   0.93583,   0.69000,   0.84500,   0.86199,   0.86199
   0.15597,  -0.01000,   0.49500,   0.49028,   0.49028
   0.66229,   0.01000,   0.50500,   0.53701,   0.53701
   0.99132,   0.92667,   0.96333,   0.96408,   0.96408
   0.02147,  -0.83667,   0.08167,   0.07589,   0.07589
   0.55168,   0.10000,   0.55000,   0.59629,   0.59629
   0.48328,  -0.02000,   0.49000,   0.47924,   0.47924
   0.34904,  -0.02333,   0.48833,   0.40488,   0.40488
   0.02436,  -0.79667,   0.10167,   0.09679,   0.09679
   0.04369,  -0.77667,   0.11167,   0.10800,   0.10800
   0.96768,   0.81667,   0.90833,   0.91611,   0.91611
   0.98589,   0.87333,   0.93667,   0.93737,   0.93737
   0.13218,  -0.04333,   0.47833,   0.39578,   0.39578
   0.68915,   0.04000,   0.52000,   0.55247,   0.55247
   0.17025,  -0.06667,   0.46667,   0.38678,   0.38678
   0.97631,   0.86000,   0.93000,   0.93192,   0.93192
   0.96012,   0.65667,   0.82833,   0.84667,   0.84667
   0.30886,  -0.02000,   0.49000,   0.46160,   0.46160
   0.03420,  -0.84000,   0.08000,   0.07729,   0.07729
   0.97620,   0.86667,   0.93333,   0.93382,   0.93382
   0.46840,  -0.01000,   0.49500,   0.46870,   0.46870
   0.04776,  -0.68000,   0.16000,   0.13668,   0.13668
