   0.55052,  -0.02667,   0.48667,   0.45095,   0.45095
   0.47984,   0.00333,   0.50167,   0.50686,   0.50686
   0.92770,   0.86333,   0.93167,   0.93695,   0.93695
   0.71597,   0.04333,   0.52167,   0.55764,   0.55764
   0.01176,  -0.90000,   0.05000,   0.04950,   0.04950
   0.44931,  -0.04333,   0.47833,   0.47098,   0.47098
   0.00903,  -0.86000,   0.07000,   0.06505,   0.06505
   0.04865,  -0.79333,   0.10333,   0.09877,   0.09877
   0.02049,  -0.78000,   0.11000,   0.09886,   0.09886
   0.42022,   0.01000,   0.50500,   0.55128,   0.55128
   0.76553,   0.09333,   0.54667,   0.63360,   0.63360
   0.60055,   0.15000,   0.57500,   0.64573,   0.64573
   0.97247,   0.85667,   0.92833,   0.93006,   0.93006
   0.98542,   0.88333,   0.94167,   0.94277,   0.94277
   0.68748,  -0.01000,   0.49500,   0.45460,   0.45460
   0.51321,  -0.04333,   0.47833,   0.44931,   0.44931
   0.37388,  -0.01333,   0.49333,   0.45980,   0.45980
   0.09149,  -0.31000,   0.34500,   0.27295,   0.27295
   0.98643,   0.89000,   0.94500,   0.94560,   0.94560
   0.96927,   0.81333,   0.90667,   0.90929,   0.90929
   0.98345,   0.82333,   0.91167,   0.91803,   0.91803
   0.94950,   0.72333,   0.86167,   0.86788,   0.86788
   0.75655,   0.01667,   0.50833,   0.56168,   0.56168
   0.38260,  -0.02333,   0.48833,   0.42088,   0.42088
   0.72265,   0.05000,   0.52500,   0.59817,   0.59817
   0.50358,   0.02667,   0.51333,   0.52947,   0.52947
   0.04572,  -0.72000,   0.14000,   0.12050,   0.12050
   0.59972,   0.09333,   0.54667,   0.57116,   0.57116
   0.73466,  -0.00333,   0.49833,   0.49636,   0.49636
   0.97629,   0.86000,   0.93000,   0.93155,   0.93155
   0.72832,   0.03000,   0.51500,   0.61103,   0.61103
   0.95777,   0.75333,   0.87667,   0.87668,   0.87668
   0.99184,   0.92000,   0.96000,   0.96074,   0.96074
   0.96839,   0.79000,   0.89500,   0.90179,   0.90179
   0.44154,   0.00667,   0.50333,   0.50753,   0.50753
   0.97776,   0.86000,   0.93000,   0.93017,   0.93017
   0.34494,   0.02000,   0.51000,   0.52076,   0.52076
   0.68925,   0.00667,   0.50333,   0.50875,   0.50875
   0.96633,   0.79667,   0.89833,   0.90669,   0.90669
   0.28888,  -0.05333,   0.47333,   0.35965,   0.35965
   0.05257,  -0.85000,   0.07500,   0.07153,   0.07153
   0.01687,  -0.91667,   0.04167,   0.04080,   0.04080
   0.33619,  -0.00667,   0.49667,   0.48349,   0.48349
   0.31648,  -0.07000,   0.46500,   0.41179,   0.41179
   0.52344,   0.03000,   0.51500,   0.63621,   0.63621
   0.46508,   0.02000,   0.51000,   0.56510,   0.56510
   0.32231,   0.00667,   0.50333,   0.50771,   0.50771
