   0.98214,   0.86726,   0.93333,   0.93750,   0.94167,   0.93333
   0.95475,   0.72350,   0.86667,   0.87560,   0.87113,   0.86667
   0.89140,   0.72851,   0.86667,   0.86425,   0.86667,   0.86667
   0.83117,   0.41709,   0.72414,   0.69952,   0.82261,   0.72414
   0.70526,   0.32558,   0.72414,   0.70290,   0.71414,   0.72414
