   0.86734,   0.62876,   0.81438,   0.81659,   0.81659,   0.81438
   0.89232,   0.65886,   0.82943,   0.85093,   0.85093,   0.82943
   0.67626,   0.27090,   0.63545,   0.63555,   0.63555,   0.63545
   0.39402,  -0.14716,   0.42642,   0.42456,   0.42456,   0.42642
   0.93933,   0.66890,   0.83445,   0.83611,   0.83611,   0.83445
   0.51625,  -0.00334,   0.49833,   0.49833,   0.49833,   0.49833
   0.36752,  -0.23411,   0.38294,   0.38293,   0.38293,   0.38294
   0.71343,   0.15385,   0.57692,   0.58974,   0.58974,   0.57692
   0.25531,  -0.42475,   0.28763,   0.28335,   0.28335,   0.28763
   0.33638,  -0.11371,   0.44314,   0.41645,   0.41645,   0.44314
   0.60847,   0.14716,   0.57358,   0.58799,   0.58799,   0.57358
   0.86393,   0.37458,   0.68729,   0.70735,   0.70735,   0.68729
   0.26730,  -0.34114,   0.32943,   0.32548,   0.32548,   0.32943
   0.76671,   0.25753,   0.62876,   0.63980,   0.63980,   0.62876
   0.22518,  -0.45819,   0.27090,   0.26376,   0.26376,   0.27090
   0.53914,  -0.05351,   0.47324,   0.46841,   0.46841,   0.47324
   0.73602,   0.11371,   0.55686,   0.58547,   0.58547,   0.55686
   0.69226,   0.12375,   0.56187,   0.61778,   0.61778,   0.56187
   0.95281,   0.53846,   0.76923,   0.82301,   0.82301,   0.76923
   0.81407,   0.27759,   0.63880,   0.68548,   0.68548,   0.63880
   0.42662,  -0.04682,   0.47659,   0.47396,   0.47396,   0.47659
   0.60376,   0.04348,   0.52174,   0.53287,   0.53287,   0.52174
   0.15064,  -0.56187,   0.21906,   0.21469,   0.21469,   0.21906
   0.54733,   0.03010,   0.51505,   0.51928,   0.51928,   0.51505
   0.55113,   0.03679,   0.51839,   0.51974,   0.51974,   0.51839
   0.61790,  -0.12040,   0.43980,   0.40732,   0.40732,   0.43980
   0.44448,  -0.23746,   0.38127,   0.37260,   0.37260,   0.38127
   0.77018,   0.40803,   0.70401,   0.71228,   0.71228,   0.70401
   0.26020,  -0.06689,   0.46656,   0.44581,   0.44581,   0.46656
   0.68639,  -0.02676,   0.48662,   0.41318,   0.41318,   0.48662
   0.79853,   0.42809,   0.71405,   0.71857,   0.71857,   0.71405
   0.43868,  -0.03679,   0.48161,   0.44105,   0.44105,   0.48161
   0.44779,   0.00000,   0.50000,   0.50000,   0.50000,   0.50000
   0.33959,  -0.26756,   0.36622,   0.35256,   0.35256,   0.36622
   0.31050,  -0.22742,   0.38629,   0.31818,   0.31818,   0.38629
   0.41482,  -0.14381,   0.42809,   0.42763,   0.42763,   0.42809
   0.94695,   0.69900,   0.84950,   0.86740,   0.86740,   0.84950
   0.64591,   0.19064,   0.59532,   0.60436,   0.60436,   0.59532
   0.66853,   0.19064,   0.59532,   0.59763,   0.59763,   0.59532
   0.59070,   0.07692,   0.53846,   0.53939,   0.53939,   0.53846
   0.58146,   0.12709,   0.56355,   0.56806,   0.56806,   0.56355
   0.61316,   0.16722,   0.58361,   0.58750,   0.58750,   0.58361
   0.14029,  -0.61873,   0.19064,   0.19064,   0.19064,   0.19064
   0.55918,   0.02007,   0.51003,   0.52078,   0.52078,   0.51003
   0.35991,  -0.03344,   0.48328,   0.43302,   0.43302,   0.48328
   0.54620,   0.07692,   0.53846,   0.54556,   0.54556,   0.53846
   0.92506,   0.61538,   0.80769,   0.82106,   0.82106,   0.80769
   0.67560,   0.08027,   0.54013,   0.62214,   0.62214,   0.54013
