   0.41219,   0.96370,   0.98161,   0.66336,   0.99503,   0.98161
   0.34055,  -0.00835,   0.49498,   0.29082,   0.43623,   0.49498
   0.99733,   0.46143,   0.69064,   0.58565,   0.87848,   0.69064
   0.00013,  -0.97659,   0.01171,   0.01144,   0.01144,   0.01171
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   1.00000,  -0.33333,   0.00000,   0.00000,   0.00000,   0.00000
   1.00000,   0.99666,   0.99833,   0.99833,   0.99833,   0.99833
   0.31445,   0.00000,   0.50000,   0.25000,   0.25000,   0.50000
   0.53704,   0.99666,   0.99833,   0.99833,   0.99833,   0.99833
   0.88995,  -0.33333,   0.00000,   0.00000,   0.00000,   0.00000
   0.03926,   0.32809,   0.50000,   0.32571,   0.48856,   0.50000
   0.00090,   0.33259,   0.50000,   0.33222,   0.49833,   0.50000
   0.99820,   0.33719,   0.61706,   0.56245,   0.84368,   0.61706
   0.37817,   0.00000,   0.50000,   0.25000,   0.25000,   0.50000
   0.02369,  -0.08091,   0.12876,   0.26099,   0.39149,   0.12876
   0.92943,   0.00000,   0.50000,   0.25000,   0.25000,   0.50000
   0.00006,   0.32961,   0.49833,   0.46667,   0.70000,   0.49833
   0.99988,  -0.44966,   0.09699,   0.05415,   0.08123,   0.09699
   0.02225,   0.33110,   0.49833,   0.33333,   0.50000,   0.49833
   0.49671,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000
   0.95208,  -0.00475,   0.46990,   0.49671,   0.74506,   0.46990
   0.02386,  -0.00332,   0.49498,   0.16611,   0.24916,   0.49498
   1.00000,   0.31702,   0.48662,   0.33333,   0.50000,   0.48662
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   1.00000,   0.32664,   0.49498,   0.33333,   0.50000,   0.49498
   0.96308,   0.30574,   0.56522,   0.57718,   0.86576,   0.56522
   0.04667,  -0.34770,   0.21572,   0.10047,   0.15070,   0.21572
   0.00002,  -0.32429,   0.02007,   0.01286,   0.01929,   0.02007
   0.54375,  -0.32733,   0.01338,   0.00869,   0.01303,   0.01338
   0.50334,  -1.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.99999,   0.98997,   0.99498,   0.99503,   0.99503,   0.99498
   0.50864,   0.00000,   0.50000,   0.25000,   0.25000,   0.50000
   0.95757,  -0.04453,   0.13712,   0.35556,   0.53333,   0.13712
   0.96679,   0.25439,   0.57358,   0.54604,   0.81906,   0.57358
   0.92673,   0.23547,   0.56020,   0.54449,   0.81674,   0.56020
   1.00000,   0.33333,   0.50000,   0.33333,   0.50000,   0.50000
   0.11079,   0.65969,   0.79599,   0.66336,   0.99503,   0.79599
   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000
   0.39146,   0.99331,   0.99666,   0.99666,   0.99666,   0.99666
   0.15252,   0.02341,   0.51171,   0.56342,   0.56342,   0.51171
   0.09486,   0.00000,   0.50000,   0.25000,   0.25000,   0.50000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.58659,   0.00000,   0.50000,   0.25000,   0.25000,   0.50000
   0.51608,   0.01469,   0.38294,   0.33859,   0.50788,   0.38294
   0.53007,   0.03344,   0.51672,   0.75425,   0.75425,   0.51672
   0.38889,  -0.98010,   0.00167,   0.00111,   0.00167,   0.00167
   0.43269,   0.19398,   0.59699,   0.77685,   0.77685,   0.59699
   0.00000,  -0.32664,   0.00502,   0.33333,   0.50000,   0.00502
