   0.48250,  -0.09396,   0.45302,   0.44679,   0.44679,   0.45302
   0.84974,   0.51678,   0.75839,   0.80840,   0.80840,   0.75839
   0.64948,   0.41611,   0.70805,   0.72173,   0.72173,   0.70805
   0.80577,   0.31544,   0.65772,   0.75490,   0.75490,   0.65772
   0.90784,   0.57047,   0.78523,   0.79568,   0.79568,   0.78523
   0.74105,   0.14765,   0.57383,   0.74924,   0.74924,   0.57383
   0.48543,  -0.06711,   0.46644,   0.46471,   0.46471,   0.46644
   0.81654,   0.45638,   0.72819,   0.76418,   0.76418,   0.72819
   0.63011,   0.08725,   0.54362,   0.56009,   0.56009,   0.54362
   0.48741,  -0.08725,   0.45638,   0.36764,   0.36764,   0.45638
   0.55988,   0.19463,   0.59732,   0.61933,   0.61933,   0.59732
   0.40494,  -0.34228,   0.32886,   0.32632,   0.32632,   0.32886
   0.38651,  -0.30872,   0.34564,   0.28939,   0.28939,   0.34564
   0.83136,   0.42953,   0.71477,   0.71501,   0.71501,   0.71477
   0.39264,  -0.26846,   0.36577,   0.36528,   0.36528,   0.36577
   0.85411,   0.70470,   0.85235,   0.85292,   0.85292,   0.85235
   0.44250,  -0.06711,   0.46644,   0.43992,   0.43992,   0.46644
   0.23089,  -0.32215,   0.33893,   0.31131,   0.31131,   0.33893
   0.62542,  -0.06711,   0.46644,   0.46492,   0.46492,   0.46644
   0.56961,   0.12752,   0.56376,   0.56819,   0.56819,   0.56376
   0.48655,   0.08054,   0.54027,   0.56989,   0.56989,   0.54027
   0.62240,   0.18792,   0.59396,   0.65393,   0.65393,   0.59396
   0.50579,   0.10738,   0.55369,   0.58796,   0.58796,   0.55369
   0.68965,   0.29530,   0.64765,   0.65433,   0.65433,   0.64765
   0.50714,  -0.00671,   0.49664,   0.49458,   0.49458,   0.49664
   0.87960,   0.59732,   0.79866,   0.81943,   0.81943,   0.79866
   0.68326,   0.25503,   0.62752,   0.62757,   0.62757,   0.62752
   0.77524,   0.44295,   0.72148,   0.74160,   0.74160,   0.72148
   0.59326,   0.18121,   0.59060,   0.64265,   0.64265,   0.59060
   0.22112,  -0.44295,   0.27852,   0.22647,   0.22647,   0.27852
   0.83167,   0.44966,   0.72483,   0.75087,   0.75087,   0.72483
   0.55691,   0.16779,   0.58389,   0.60596,   0.60596,   0.58389
   0.75821,   0.08054,   0.54027,   0.55970,   0.55970,   0.54027
   0.44737,  -0.28859,   0.35570,   0.35505,   0.35505,   0.35570
   0.61583,   0.14765,   0.57383,   0.57563,   0.57563,   0.57383
   0.41827,   0.07383,   0.53691,   0.58486,   0.58486,   0.53691
   0.84163,   0.40940,   0.70470,   0.81435,   0.81435,   0.70470
   0.47340,   0.03356,   0.51678,   0.53857,   0.53857,   0.51678
   0.85965,   0.73154,   0.86577,   0.87248,   0.87248,   0.86577
   0.41025,  -0.00671,   0.49664,   0.49293,   0.49293,   0.49664
   0.40512,  -0.04027,   0.47987,   0.44749,   0.44749,   0.47987
   0.48489,  -0.12081,   0.43960,   0.43686,   0.43686,   0.43960
   0.64182,   0.10067,   0.55034,   0.56934,   0.56934,   0.55034
   0.47219,   0.00000,   0.50000,   0.50000,   0.50000,   0.50000
   0.43129,  -0.14765,   0.42617,   0.40112,   0.40112,   0.42617
   0.41462,  -0.32215,   0.33893,   0.32708,   0.32708,   0.33893
   0.84077,   0.63758,   0.81879,   0.82163,   0.82163,   0.81879
   0.59763,   0.08725,   0.54362,   0.56129,   0.56129,   0.54362
