   0.45917,  -0.11667,   0.44167,   0.44165,   0.44165,   0.44167,   0.44167
   0.45264,  -0.05000,   0.47500,   0.47494,   0.47494,   0.47500,   0.47500
   0.51375,   0.05000,   0.52500,   0.52587,   0.52587,   0.52500,   0.52500
   0.57667,   0.10000,   0.55000,   0.55288,   0.55288,   0.55000,   0.55000
   0.45159,  -0.16949,   0.41525,   0.41523,   0.41523,   0.41525,   0.41525
