   0.49453,  -0.01250,   0.49375,   0.49363,   0.49363,   0.49375,   0.49375
   0.51359,  -0.02500,   0.48750,   0.48654,   0.48654,   0.48750,   0.48750
   0.47853,  -0.00833,   0.49583,   0.49556,   0.49556,   0.49583,   0.49583
   0.61816,   0.11667,   0.55833,   0.56693,   0.56693,   0.55833,   0.55833
   0.50069,  -0.02929,   0.48536,   0.48502,   0.48502,   0.48536,   0.48536
