   0.53950,   0.07083,   0.53542,   0.54023,   0.54023,   0.53542,   0.53542
   0.60248,   0.17917,   0.58958,   0.59418,   0.59418,   0.58958,   0.58958
   0.55286,   0.05417,   0.52708,   0.52937,   0.52937,   0.52708,   0.52708
   0.62773,   0.13750,   0.56875,   0.56902,   0.56902,   0.56875,   0.56875
   0.60982,   0.15900,   0.57950,   0.58000,   0.58000,   0.57950,   0.57950
