   0.97434,   0.83520,   0.91773,   0.92102,   0.92047
   0.97578,   0.83106,   0.91543,   0.91687,   0.91775
   0.97925,   0.83944,   0.91986,   0.92284,   0.92228
   0.97658,   0.82444,   0.91223,   0.91528,   0.91520
   0.97720,   0.83198,   0.91596,   0.91875,   0.91892
   0.97470,   0.83374,   0.91684,   0.91922,   0.91935
   0.97605,   0.83935,   0.91968,   0.92181,   0.92178
   0.97763,   0.84537,   0.92270,   0.92582,   0.92577
   0.97518,   0.83117,   0.91560,   0.91841,   0.91832
   0.97683,   0.83832,   0.91915,   0.92201,   0.92206
   0.97920,   0.84579,   0.92287,   0.92557,   0.92570
   0.97787,   0.83907,   0.91950,   0.92187,   0.92206
   0.97795,   0.83888,   0.91968,   0.92298,   0.92211
   0.97551,   0.83394,   0.91684,   0.91936,   0.92028
   0.97596,   0.83857,   0.91933,   0.92284,   0.92264
   0.97312,   0.83459,   0.91738,   0.92026,   0.91991
   0.97675,   0.83428,   0.91720,   0.91989,   0.91963
   0.97685,   0.83863,   0.91933,   0.92201,   0.92195
   0.97632,   0.83648,   0.91826,   0.92079,   0.92069
   0.97767,   0.83719,   0.91844,   0.92202,   0.92309
   0.97540,   0.83029,   0.91525,   0.91900,   0.91856
   0.97504,   0.83323,   0.91667,   0.91935,   0.91913
   0.97752,   0.83822,   0.91897,   0.92163,   0.92272
   0.97738,   0.83147,   0.91560,   0.91772,   0.91877
   0.97733,   0.84487,   0.92234,   0.92437,   0.92509
   0.97637,   0.84910,   0.92482,   0.92751,   0.92659
   0.97763,   0.84086,   0.92039,   0.92339,   0.92363
   0.97743,   0.83114,   0.91543,   0.91805,   0.91909
   0.97557,   0.83133,   0.91560,   0.91828,   0.91865
   0.97679,   0.84317,   0.92163,   0.92394,   0.92372
   0.97878,   0.84896,   0.92447,   0.92686,   0.92694
   0.97655,   0.83950,   0.91986,   0.92336,   0.92289
   0.97453,   0.82777,   0.91383,   0.91630,   0.91661
   0.97880,   0.84087,   0.92039,   0.92294,   0.92323
   0.97818,   0.84353,   0.92181,   0.92510,   0.92487
   0.97482,   0.82660,   0.91348,   0.91717,   0.91651
   0.97664,   0.84045,   0.92021,   0.92232,   0.92239
   0.97400,   0.82588,   0.91294,   0.91604,   0.91603
   0.97589,   0.83031,   0.91507,   0.91793,   0.91842
   0.97993,   0.85464,   0.92730,   0.92929,   0.92940
   0.97910,   0.84654,   0.92340,   0.92619,   0.92562
   0.97438,   0.83579,   0.91791,   0.92118,   0.92113
   0.97872,   0.83525,   0.91755,   0.91980,   0.92026
   0.97479,   0.83089,   0.91543,   0.91883,   0.91892
   0.97879,   0.83872,   0.91933,   0.92280,   0.92298
   0.97543,   0.83515,   0.91755,   0.92018,   0.92030
   0.97630,   0.83219,   0.91613,   0.91972,   0.91953
   0.97717,   0.83517,   0.91755,   0.92064,   0.92081
   0.97705,   0.83869,   0.91933,   0.92164,   0.92175
   0.97706,   0.83821,   0.91915,   0.92166,   0.92145
   0.97643,   0.82793,   0.91383,   0.91699,   0.91788
   0.97944,   0.84134,   0.92074,   0.92368,   0.92333
   0.97565,   0.83980,   0.91986,   0.92245,   0.92272
   0.97552,   0.84107,   0.92057,   0.92356,   0.92341
   0.97367,   0.83421,   0.91720,   0.91951,   0.91913
   0.97208,   0.83180,   0.91613,   0.91874,   0.91798
   0.97822,   0.84474,   0.92234,   0.92511,   0.92530
   0.97769,   0.83396,   0.91702,   0.91997,   0.91978
   0.97414,   0.82964,   0.91472,   0.91825,   0.91887
   0.97793,   0.84305,   0.92145,   0.92351,   0.92400
   0.97880,   0.84635,   0.92323,   0.92531,   0.92505
   0.97804,   0.83905,   0.91950,   0.92267,   0.92279
   0.97652,   0.83306,   0.91649,   0.91942,   0.91965
   0.97748,   0.83139,   0.91578,   0.91889,   0.91852
   0.97628,   0.83525,   0.91755,   0.92064,   0.92107
   0.97661,   0.84773,   0.92394,   0.92634,   0.92600
   0.97929,   0.84626,   0.92323,   0.92612,   0.92567
   0.97661,   0.82939,   0.91472,   0.91750,   0.91740
   0.97929,   0.83598,   0.91791,   0.92015,   0.92068
   0.97694,   0.83954,   0.91968,   0.92318,   0.92375
   0.97724,   0.82934,   0.91454,   0.91711,   0.91805
   0.97502,   0.83246,   0.91631,   0.91812,   0.91780
   0.97640,   0.83247,   0.91631,   0.92028,   0.91993
   0.97588,   0.84181,   0.92092,   0.92322,   0.92312
   0.97832,   0.83974,   0.91986,   0.92308,   0.92314
   0.97594,   0.82995,   0.91489,   0.91731,   0.91781
   0.97794,   0.84393,   0.92199,   0.92416,   0.92406
   0.97424,   0.83549,   0.91791,   0.92184,   0.92118
   0.97783,   0.83699,   0.91844,   0.92154,   0.92187
   0.97679,   0.84289,   0.92145,   0.92433,   0.92429
   0.97636,   0.84179,   0.92092,   0.92329,   0.92316
   0.97537,   0.83643,   0.91826,   0.92200,   0.92178
   0.97656,   0.83067,   0.91525,   0.91768,   0.91823
   0.97702,   0.83844,   0.91933,   0.92340,   0.92292
   0.97806,   0.84439,   0.92216,   0.92390,   0.92410
   0.97884,   0.84822,   0.92411,   0.92688,   0.92685
   0.97698,   0.83303,   0.91649,   0.91960,   0.91973
   0.97821,   0.84599,   0.92305,   0.92559,   0.92532
   0.97543,   0.83241,   0.91613,   0.91934,   0.91975
   0.97604,   0.83256,   0.91631,   0.91937,   0.91922
   0.97441,   0.82856,   0.91418,   0.91647,   0.91707
   0.97682,   0.83796,   0.91915,   0.92201,   0.92136
   0.97490,   0.83114,   0.91560,   0.91912,   0.91897
   0.97823,   0.83567,   0.91773,   0.92012,   0.92086
   0.97726,   0.84239,   0.92128,   0.92416,   0.92379
   0.97568,   0.83310,   0.91649,   0.91877,   0.91913
   0.97595,   0.83255,   0.91631,   0.91924,   0.91907
   0.97488,   0.83303,   0.91649,   0.92021,   0.92034
   0.97591,   0.83550,   0.91773,   0.92025,   0.92035
   0.97824,   0.84558,   0.92287,   0.92556,   0.92519
   0.97689,   0.84038,   0.92021,   0.92247,   0.92236
   0.97749,   0.85137,   0.92571,   0.92804,   0.92790
   0.97537,   0.83069,   0.91543,   0.91822,   0.91788
   0.97208,   0.82926,   0.91454,   0.91766,   0.91819
   0.97634,   0.82916,   0.91454,   0.91814,   0.91836
   0.97575,   0.82633,   0.91312,   0.91626,   0.91649
   0.97748,   0.83342,   0.91667,   0.91866,   0.91890
   0.97759,   0.83377,   0.91684,   0.91891,   0.91915
   0.97278,   0.81962,   0.90975,   0.91290,   0.91319
   0.97917,   0.85622,   0.92819,   0.93071,   0.93031
   0.97418,   0.83342,   0.91667,   0.91945,   0.91970
   0.97758,   0.82926,   0.91454,   0.91737,   0.91793
   0.97796,   0.84390,   0.92199,   0.92419,   0.92400
