   0.97892,   0.84549,   0.92270,   0.92622,   0.92654
   0.97582,   0.84115,   0.92057,   0.92274,   0.92279
   0.97643,   0.84062,   0.92039,   0.92319,   0.92283
   0.97771,   0.84131,   0.92057,   0.92307,   0.92369
   0.97864,   0.84805,   0.92411,   0.92625,   0.92586
   0.97941,   0.84763,   0.92376,   0.92543,   0.92584
   0.97848,   0.85151,   0.92571,   0.92859,   0.92889
   0.97948,   0.84343,   0.92163,   0.92402,   0.92460
   0.97748,   0.84091,   0.92057,   0.92345,   0.92296
   0.97885,   0.84828,   0.92429,   0.92683,   0.92622
   0.97544,   0.83386,   0.91684,   0.91951,   0.92006
   0.97589,   0.84859,   0.92429,   0.92608,   0.92609
   0.98237,   0.85909,   0.92961,   0.93201,   0.93166
   0.97758,   0.84920,   0.92465,   0.92717,   0.92695
   0.97805,   0.84330,   0.92163,   0.92412,   0.92423
   0.97539,   0.84002,   0.92004,   0.92297,   0.92285
   0.97631,   0.84910,   0.92447,   0.92639,   0.92703
   0.97830,   0.83919,   0.91968,   0.92248,   0.92211
   0.97831,   0.84936,   0.92465,   0.92668,   0.92689
   0.97852,   0.84774,   0.92394,   0.92640,   0.92609
   0.97767,   0.85537,   0.92766,   0.92986,   0.93003
   0.97764,   0.83383,   0.91684,   0.91947,   0.91988
   0.97781,   0.84877,   0.92447,   0.92660,   0.92622
   0.97963,   0.85388,   0.92695,   0.92947,   0.92941
   0.97443,   0.82907,   0.91454,   0.91748,   0.91746
   0.97665,   0.84336,   0.92163,   0.92401,   0.92431
   0.97708,   0.85225,   0.92606,   0.92778,   0.92822
   0.97808,   0.84022,   0.92021,   0.92292,   0.92247
   0.97632,   0.83212,   0.91596,   0.91849,   0.91917
   0.97938,   0.85957,   0.92996,   0.93257,   0.93183
   0.97903,   0.84595,   0.92305,   0.92675,   0.92639
   0.97558,   0.83717,   0.91862,   0.92162,   0.92147
   0.97727,   0.84624,   0.92305,   0.92472,   0.92528
   0.97879,   0.84234,   0.92128,   0.92377,   0.92332
   0.97720,   0.85543,   0.92766,   0.92967,   0.93006
   0.97946,   0.85699,   0.92855,   0.93074,   0.93048
   0.97575,   0.83604,   0.91809,   0.92074,   0.92045
   0.97757,   0.84683,   0.92340,   0.92650,   0.92655
   0.97811,   0.84090,   0.92039,   0.92259,   0.92296
   0.97785,   0.84758,   0.92376,   0.92600,   0.92620
   0.97816,   0.84150,   0.92074,   0.92282,   0.92286
   0.97623,   0.83488,   0.91738,   0.91981,   0.92019
   0.98016,   0.85115,   0.92571,   0.92840,   0.92783
   0.97582,   0.84348,   0.92163,   0.92447,   0.92527
   0.97879,   0.85588,   0.92801,   0.93053,   0.93016
   0.97984,   0.84416,   0.92199,   0.92393,   0.92470
   0.98183,   0.85141,   0.92571,   0.92866,   0.92863
   0.98005,   0.85462,   0.92730,   0.92918,   0.92922
   0.97412,   0.84068,   0.92039,   0.92290,   0.92267
   0.97899,   0.85050,   0.92535,   0.92829,   0.92781
   0.98054,   0.85644,   0.92819,   0.93021,   0.93041
   0.97946,   0.85115,   0.92553,   0.92744,   0.92773
   0.97877,   0.85854,   0.92926,   0.93128,   0.93138
   0.97356,   0.83001,   0.91507,   0.91912,   0.91883
   0.97793,   0.84097,   0.92057,   0.92339,   0.92303
   0.97748,   0.84089,   0.92039,   0.92320,   0.92354
   0.97848,   0.84757,   0.92376,   0.92617,   0.92633
   0.98076,   0.85331,   0.92677,   0.92904,   0.92853
   0.97959,   0.85046,   0.92518,   0.92722,   0.92756
   0.97627,   0.84284,   0.92145,   0.92397,   0.92380
   0.97826,   0.84626,   0.92305,   0.92590,   0.92643
   0.97513,   0.83614,   0.91809,   0.92130,   0.92122
   0.97538,   0.83864,   0.91933,   0.92145,   0.92142
   0.97960,   0.85218,   0.92606,   0.92750,   0.92766
   0.97799,   0.84585,   0.92305,   0.92614,   0.92559
   0.97863,   0.84696,   0.92340,   0.92542,   0.92600
   0.97824,   0.84425,   0.92216,   0.92512,   0.92493
   0.97601,   0.83813,   0.91897,   0.92070,   0.92141
   0.97579,   0.83231,   0.91631,   0.91915,   0.91856
   0.97697,   0.84591,   0.92305,   0.92600,   0.92556
   0.97472,   0.83772,   0.91879,   0.92072,   0.92116
   0.98031,   0.84588,   0.92287,   0.92526,   0.92570
   0.97852,   0.83860,   0.91950,   0.92284,   0.92207
   0.98353,   0.86001,   0.92996,   0.93246,   0.93276
   0.97917,   0.85556,   0.92784,   0.92973,   0.92944
   0.97802,   0.84624,   0.92340,   0.92624,   0.92528
   0.97829,   0.84229,   0.92110,   0.92351,   0.92380
   0.97598,   0.84511,   0.92252,   0.92494,   0.92517
   0.97831,   0.83856,   0.91915,   0.92151,   0.92254
   0.97566,   0.85028,   0.92518,   0.92762,   0.92743
   0.97577,   0.84477,   0.92234,   0.92406,   0.92436
   0.97685,   0.84018,   0.92021,   0.92351,   0.92298
   0.98198,   0.85817,   0.92908,   0.93133,   0.93139
   0.97612,   0.83705,   0.91844,   0.92077,   0.92134
   0.97641,   0.83955,   0.91986,   0.92236,   0.92200
   0.97767,   0.84585,   0.92287,   0.92516,   0.92549
   0.97766,   0.83913,   0.91950,   0.92280,   0.92316
   0.98007,   0.85698,   0.92855,   0.93080,   0.93052
   0.97883,   0.85139,   0.92571,   0.92734,   0.92727
   0.97855,   0.84531,   0.92270,   0.92546,   0.92525
   0.97823,   0.85066,   0.92535,   0.92820,   0.92806
   0.97687,   0.84684,   0.92340,   0.92515,   0.92523
   0.97629,   0.83749,   0.91879,   0.92179,   0.92155
   0.98179,   0.85927,   0.92961,   0.93127,   0.93145
   0.97665,   0.83514,   0.91755,   0.92104,   0.92112
   0.97724,   0.85774,   0.92890,   0.93082,   0.93065
   0.98045,   0.85226,   0.92606,   0.92908,   0.92954
   0.97659,   0.84331,   0.92163,   0.92335,   0.92350
   0.97569,   0.83020,   0.91507,   0.91796,   0.91810
   0.97678,   0.84270,   0.92145,   0.92434,   0.92388
   0.97721,   0.84159,   0.92074,   0.92329,   0.92359
   0.97875,   0.85399,   0.92695,   0.92827,   0.92860
   0.97586,   0.83535,   0.91773,   0.92120,   0.92094
   0.97784,   0.85332,   0.92677,   0.92938,   0.92887
   0.97938,   0.84650,   0.92323,   0.92546,   0.92559
   0.97767,   0.84648,   0.92323,   0.92541,   0.92549
   0.97907,   0.84510,   0.92252,   0.92496,   0.92516
   0.97911,   0.85026,   0.92518,   0.92739,   0.92716
   0.97274,   0.83279,   0.91631,   0.91894,   0.91944
   0.97993,   0.85195,   0.92606,   0.92882,   0.92839
   0.97876,   0.84324,   0.92163,   0.92451,   0.92444
   0.97889,   0.84684,   0.92340,   0.92621,   0.92631
   0.97644,   0.85096,   0.92553,   0.92748,   0.92723
   0.97701,   0.84480,   0.92234,   0.92495,   0.92533
   0.97563,   0.83578,   0.91791,   0.92060,   0.92052
   0.98180,   0.85402,   0.92695,   0.92915,   0.92958
   0.97933,   0.85678,   0.92837,   0.93078,   0.93092
   0.97622,   0.84097,   0.92057,   0.92355,   0.92317
   0.97692,   0.84288,   0.92145,   0.92427,   0.92419
   0.97793,   0.84146,   0.92074,   0.92288,   0.92279
   0.97512,   0.83452,   0.91720,   0.91966,   0.92004
   0.97909,   0.84604,   0.92305,   0.92545,   0.92529
   0.97625,   0.83477,   0.91755,   0.92070,   0.92006
   0.97476,   0.84352,   0.92181,   0.92451,   0.92428
   0.97963,   0.84699,   0.92340,   0.92531,   0.92607
   0.98000,   0.84931,   0.92465,   0.92640,   0.92645
   0.97429,   0.83892,   0.91950,   0.92301,   0.92279
   0.97452,   0.84375,   0.92199,   0.92388,   0.92344
   0.97758,   0.84048,   0.92021,   0.92221,   0.92236
   0.98167,   0.85443,   0.92713,   0.92981,   0.93048
